,A_name,A_code,B_name,B_code,t,p,crit_value_1,crit_value_5,crit_value_10,flag
914,国海证券,000750.SZ,哈投股份,600864.SH,-1.7039938739270464,0.42905589660055254,-3.4441047380903007,-2.867605550172837,-2.570000704119326,False
915,国海证券,000750.SZ,华创阳安,600155.SH,-1.923902100892696,0.3209016887468305,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
916,国海证券,000750.SZ,兴业证券,601377.SH,-1.9422530559062126,0.3124522974084736,-3.4439899743408136,-2.8675550551408353,-2.569973792117904,False
917,国海证券,000750.SZ,方正证券,601901.SH,-2.163889269113184,0.219611546605826,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
918,国海证券,000750.SZ,中银证券,601696.SH,-3.4314151439110847,0.009933428343294526,-3.502704609582561,-2.8931578098779522,-2.583636712914788,True
919,国海证券,000750.SZ,国金证券,600109.SH,0.22251790303682562,0.9734966487178897,-3.444133731419755,-2.8676183066831036,-2.5700075029117166,False
920,国海证券,000750.SZ,长城证券,002939.SZ,-3.172723384225658,0.021618849074145664,-3.4464005219454155,-2.868615280538588,-2.570538905413444,True
921,国海证券,000750.SZ,中泰证券,600918.SH,-1.295062765286457,0.631428066517487,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
922,国海证券,000750.SZ,华西证券,002926.SZ,-2.196577371919275,0.20749001785112475,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
923,国海证券,000750.SZ,广发证券,000776.SZ,-3.462235893281751,0.009011606121217127,-3.443849184997939,-2.8674931065091105,-2.569940776113236,True
924,国海证券,000750.SZ,哈高科,600095.SH,-0.3082788799897781,0.9243235832236423,-3.4441920863262863,-2.8676439813617147,-2.570021186703601,False
925,国海证券,000750.SZ,华鑫股份,600621.SH,0.1640635166278004,0.9701724503643558,-3.4438771098680196,-2.867505393939065,-2.569947324764179,False
926,国海证券,000750.SZ,国泰君安,601211.SH,-3.484274964174636,0.008400250549563991,-3.443849184997939,-2.8674931065091105,-2.569940776113236,True
927,国海证券,000750.SZ,锦龙股份,000712.SZ,-1.8244893323440714,0.3683729739383591,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
928,国海证券,000750.SZ,申万宏源,000166.SZ,-2.585737592427484,0.09598099121564069,-3.4438213751870337,-2.867480869596464,-2.5699342544006987,False
929,国海证券,000750.SZ,天风证券,601162.SH,-1.8402841018702534,0.36065299624795055,-3.4467631030732506,-2.868774682311516,-2.570623877774392,False
930,国海证券,000750.SZ,招商证券,600999.SH,-0.10284756560773636,0.9491541652774428,-3.444133731419755,-2.8676183066831036,-2.5700075029117166,False
931,国海证券,000750.SZ,太平洋,601099.SH,-2.4124770672734868,0.13824577152533113,-3.443905150512834,-2.867517732199813,-2.569953900520778,False
932,国海证券,000750.SZ,华安证券,600909.SH,-1.522510619396075,0.5223477289000836,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
933,国海证券,000750.SZ,国投资本,600061.SH,-1.5500181856672124,0.5086391121177257,-3.4438771098680196,-2.867505393939065,-2.569947324764179,False
934,国海证券,000750.SZ,国元证券,000728.SZ,-2.67311334418971,0.07880750624540006,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
935,国海证券,000750.SZ,东方财富,300059.SZ,-1.5224567626658885,0.522374501027084,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
936,国海证券,000750.SZ,山西证券,002500.SZ,-2.532800761091452,0.10769612407312523,-3.444250937448703,-2.867669873870454,-2.5700349866579657,False
937,国海证券,000750.SZ,中国银河,601881.SH,-2.2280851594061066,0.19621050253933242,-3.443849184997939,-2.8674931065091105,-2.569940776113236,False
938,国海证券,000750.SZ,中信建投,601066.SH,-0.3245708760103574,0.9219515501930724,-3.4438213751870337,-2.867480869596464,-2.5699342544006987,False
939,国海证券,000750.SZ,国盛金控,002670.SZ,-3.1070958139336047,0.026032503639282327,-3.443849184997939,-2.8674931065091105,-2.569940776113236,True
940,国海证券,000750.SZ,东吴证券,601555.SH,-1.7497976811609883,0.4056548773533517,-3.4441920863262863,-2.8676439813617147,-2.570021186703601,False
941,国海证券,000750.SZ,华泰证券,601688.SH,-2.918157897942642,0.04327685997689439,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,True
942,国海证券,000750.SZ,西部证券,002673.SZ,-2.670990930710233,0.0791940248678808,-3.4438771098680196,-2.867505393939065,-2.569947324764179,False
943,国海证券,000750.SZ,第一创业,002797.SZ,-1.7564090426552676,0.40230789146922985,-3.443849184997939,-2.8674931065091105,-2.569940776113236,False
944,国海证券,000750.SZ,浙商证券,601878.SH,-0.7614206137361103,0.8301927049665577,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
945,长城证券,002939.SZ,红塔证券,601236.SH,-3.910964112612499,0.0019556227109365117,-3.456780859712,-2.8731715065600003,-2.572968544,True
946,长城证券,002939.SZ,中信证券,600030.SH,-1.3397889515795962,0.6107780454321754,-3.4467631030732506,-2.868774682311516,-2.570623877774392,False
947,长城证券,002939.SZ,财通证券,601108.SH,-2.3336669467969817,0.16133945412868084,-3.4464005219454155,-2.868615280538588,-2.570538905413444,False
948,长城证券,002939.SZ,光大证券,601788.SH,0.7574222233760659,0.990916848421402,-3.4461675720270404,-2.8685128587855955,-2.5704843086630915,False
949,长城证券,002939.SZ,长江证券,000783.SZ,-3.497334960160078,0.008055802301003213,-3.4461675720270404,-2.8685128587855955,-2.5704843086630915,True
950,长城证券,002939.SZ,华林证券,002945.SZ,-2.504443974236279,0.11439679873716008,-3.449226932880019,-2.869857365438656,-2.571201085130664,False
951,长城证券,002939.SZ,海通证券,600837.SH,-2.8332777759701284,0.053675251061953734,-3.446205926287236,-2.8685297226414734,-2.570493298011322,False
952,长城证券,002939.SZ,东北证券,000686.SZ,-3.0550552542311347,0.030063091000600138,-3.446205926287236,-2.8685297226414734,-2.570493298011322,True
953,长城证券,002939.SZ,中原证券,601375.SH,-3.2669257634135973,0.016423196440629104,-3.4461675720270404,-2.8685128587855955,-2.5704843086630915,True
954,长城证券,002939.SZ,东兴证券,601198.SH,-2.5710720697397718,0.09912467909482453,-3.446205926287236,-2.8685297226414734,-2.570493298011322,False
955,长城证券,002939.SZ,南京证券,601990.SH,-0.9510414558904194,0.7706996360827116,-3.4463221132914486,-2.8685808072418824,-2.570520529031954,False
956,长城证券,002939.SZ,西南证券,600369.SH,-3.3359676076421305,0.013345303661841414,-3.4461675720270404,-2.8685128587855955,-2.5704843086630915,True
957,长城证券,002939.SZ,东方证券,600958.SH,-2.9105433928568996,0.04413561001317759,-3.446205926287236,-2.8685297226414734,-2.570493298011322,True
958,长城证券,002939.SZ,国信证券,002736.SZ,-4.138577328312175,0.0008356922230857298,-3.4461675720270404,-2.8685128587855955,-2.5704843086630915,True
959,长城证券,002939.SZ,哈投股份,600864.SH,-3.3223816107432627,0.013907181548114165,-3.446205926287236,-2.8685297226414734,-2.570493298011322,True
960,长城证券,002939.SZ,华创阳安,600155.SH,-3.1785989396756205,0.02125736005994906,-3.4468044036406247,-2.868792838125,-2.57063355625,True
961,长城证券,002939.SZ,兴业证券,601377.SH,-3.122628356090324,0.02492328238240806,-3.4461675720270404,-2.8685128587855955,-2.5704843086630915,True
962,长城证券,002939.SZ,方正证券,601901.SH,-2.997282812164606,0.035148931773549816,-3.4461675720270404,-2.8685128587855955,-2.5704843086630915,True
963,长城证券,002939.SZ,中银证券,601696.SH,-2.7008330499831756,0.07389422591404121,-3.502704609582561,-2.8931578098779522,-2.583636712914788,False
964,长城证券,002939.SZ,国金证券,600109.SH,-1.9781615960882069,0.29622979441611186,-3.446205926287236,-2.8685297226414734,-2.570493298011322,False
965,长城证券,002939.SZ,国海证券,000750.SZ,-3.172723384225658,0.021618849074145664,-3.4464005219454155,-2.868615280538588,-2.570538905413444,True
966,长城证券,002939.SZ,中泰证券,600918.SH,-1.5730186650248903,0.4971313746015897,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
967,长城证券,002939.SZ,华西证券,002926.SZ,-2.3073812764601924,0.16959841330639308,-3.446205926287236,-2.8685297226414734,-2.570493298011322,False
968,长城证券,002939.SZ,广发证券,000776.SZ,-2.251877278059349,0.1879582549904652,-3.446205926287236,-2.8685297226414734,-2.570493298011322,False
969,长城证券,002939.SZ,哈高科,600095.SH,-1.3489325543352018,0.6064991653709342,-3.446722009322339,-2.868756617175256,-2.570614247667137,False
970,长城证券,002939.SZ,华鑫股份,600621.SH,-0.7818354959130579,0.8243996119329455,-3.446205926287236,-2.8685297226414734,-2.570493298011322,False
971,长城证券,002939.SZ,国泰君安,601211.SH,-2.7852500668316575,0.060411775692524566,-3.446205926287236,-2.8685297226414734,-2.570493298011322,False
972,长城证券,002939.SZ,锦龙股份,000712.SZ,-2.522040517831669,0.11020330879317175,-3.446205926287236,-2.8685297226414734,-2.570493298011322,False
973,长城证券,002939.SZ,申万宏源,000166.SZ,-3.236398378458194,0.01797213373584203,-3.4461675720270404,-2.8685128587855955,-2.5704843086630915,True
974,长城证券,002939.SZ,天风证券,601162.SH,-1.5972524615643855,0.48497351691646634,-3.4465195891135845,-2.8686676281678634,-2.5705668101226085,False
975,长城证券,002939.SZ,招商证券,600999.SH,-0.5669159412420067,0.8782838168938372,-3.4463612216221775,-2.8685980017932917,-2.5705296947685605,False
976,长城证券,002939.SZ,太平洋,601099.SH,-3.4453917162978485,0.009505433802687244,-3.4461675720270404,-2.8685128587855955,-2.5704843086630915,True
977,长城证券,002939.SZ,华安证券,600909.SH,-2.7363286228760515,0.06796002316964818,-3.4460914174990296,-2.868479374038333,-2.570466459559076,False
978,长城证券,002939.SZ,国投资本,600061.SH,-3.5671694512304466,0.006420601716846044,-3.446205926287236,-2.8685297226414734,-2.570493298011322,True
979,长城证券,002939.SZ,国元证券,000728.SZ,-3.3814597793154033,0.01160737946511537,-3.4461675720270404,-2.8685128587855955,-2.5704843086630915,True
980,长城证券,002939.SZ,东方财富,300059.SZ,-0.7418118661132113,0.8356201048544722,-3.4460914174990296,-2.868479374038333,-2.570466459559076,False
981,长城证券,002939.SZ,山西证券,002500.SZ,-3.0297143381101788,0.03221110006099986,-3.446599953548936,-2.86870295908671,-2.570585643956714,True
982,长城证券,002939.SZ,中国银河,601881.SH,-3.1835882611561916,0.020954526555393035,-3.446205926287236,-2.8685297226414734,-2.570493298011322,True
983,长城证券,002939.SZ,中信建投,601066.SH,-0.37727955372176275,0.9138237223985775,-3.4463612216221775,-2.8685980017932917,-2.5705296947685605,False
984,长城证券,002939.SZ,国盛金控,002670.SZ,-2.0627055909552428,0.2597727692194907,-3.4462831955497135,-2.8685636962704395,-2.5705114078759914,False
985,长城证券,002939.SZ,东吴证券,601555.SH,-3.127815394755491,0.02456204065865606,-3.4463221132914486,-2.8685808072418824,-2.570520529031954,True
986,长城证券,002939.SZ,华泰证券,601688.SH,-2.6581265958012317,0.08156867184215649,-3.4463221132914486,-2.8685808072418824,-2.570520529031954,False
987,长城证券,002939.SZ,西部证券,002673.SZ,-3.3807729288209307,0.011632046758486166,-3.4461675720270404,-2.8685128587855955,-2.5704843086630915,True
988,长城证券,002939.SZ,第一创业,002797.SZ,-2.195273752276833,0.2079652819785559,-3.446205926287236,-2.8685297226414734,-2.570493298011322,False
989,长城证券,002939.SZ,浙商证券,601878.SH,-1.155575907589578,0.6924081664031507,-3.4465596717208813,-2.8686852499495843,-2.570576203741901,False
990,中泰证券,600918.SH,红塔证券,601236.SH,-1.9741468889668194,0.29802254441553566,-3.6790595944893187,-2.9678817237279103,-2.6231583472057074,False
991,中泰证券,600918.SH,中信证券,600030.SH,-3.639459309130808,0.0050499458916182394,-3.8092091249999998,-3.0216450000000004,-2.6507125,True
992,中泰证券,600918.SH,财通证券,601108.SH,-1.9556955784878782,0.30633029840198506,-3.6790595944893187,-2.9678817237279103,-2.6231583472057074,False
993,中泰证券,600918.SH,光大证券,601788.SH,-0.26232878833019946,0.9306728394427232,-3.6790595944893187,-2.9678817237279103,-2.6231583472057074,False
994,中泰证券,600918.SH,长江证券,000783.SZ,-0.36966000607565563,0.915042557574114,-3.8092091249999998,-3.0216450000000004,-2.6507125,False
995,中泰证券,600918.SH,华林证券,002945.SZ,-1.4862315616024366,0.5403110612723698,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
996,中泰证券,600918.SH,海通证券,600837.SH,-0.9114606973505361,0.7841748193803695,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
997,中泰证券,600918.SH,东北证券,000686.SZ,-1.2226627775325822,0.663771578407608,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
998,中泰证券,600918.SH,中原证券,601375.SH,-1.2201569849988243,0.6648651413800232,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
999,中泰证券,600918.SH,东兴证券,601198.SH,-1.309829971780356,0.6246631760771998,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1000,中泰证券,600918.SH,南京证券,601990.SH,-1.7796492139284767,0.39061106878228247,-3.6790595944893187,-2.9678817237279103,-2.6231583472057074,False
1001,中泰证券,600918.SH,西南证券,600369.SH,-0.5945651452212881,0.8722053583685625,-3.8092091249999998,-3.0216450000000004,-2.6507125,False
1002,中泰证券,600918.SH,东方证券,600958.SH,-1.171747438722512,0.6856296739832956,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1003,中泰证券,600918.SH,国信证券,002736.SZ,-1.0188210867626728,0.7463379979008922,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1004,中泰证券,600918.SH,哈投股份,600864.SH,-1.1165294828103693,0.7084353267986834,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1005,中泰证券,600918.SH,华创阳安,600155.SH,-1.3008064831618094,0.628803265926638,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1006,中泰证券,600918.SH,兴业证券,601377.SH,-0.6356982314725966,0.8627099756238692,-3.8092091249999998,-3.0216450000000004,-2.6507125,False
1007,中泰证券,600918.SH,方正证券,601901.SH,-1.1392731111564274,0.6991589496877716,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1008,中泰证券,600918.SH,中银证券,601696.SH,-1.6549048284294556,0.4544836832538444,-3.7112123008648155,-2.981246804733728,-2.6300945562130176,False
1009,中泰证券,600918.SH,国金证券,600109.SH,-1.0708073264398832,0.7265721288926617,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1010,中泰证券,600918.SH,国海证券,000750.SZ,-1.295062765286457,0.631428066517487,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1011,中泰证券,600918.SH,长城证券,002939.SZ,-1.5730186650248903,0.4971313746015897,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1012,中泰证券,600918.SH,华西证券,002926.SZ,-1.3174210905957722,0.6211649367407021,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1013,中泰证券,600918.SH,广发证券,000776.SZ,-0.3078480878073458,0.9243854299482093,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1014,中泰证券,600918.SH,哈高科,600095.SH,-1.6982775402417318,0.4320001577688157,-3.7529275211638033,-2.998499866852963,-2.6389669754253307,False
1015,中泰证券,600918.SH,华鑫股份,600621.SH,-1.6336796563906977,0.4655652275104333,-3.7883858816542486,-3.013097747543462,-2.6463967573696143,False
1016,中泰证券,600918.SH,国泰君安,601211.SH,-1.1183130081664452,0.707713913290496,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1017,中泰证券,600918.SH,锦龙股份,000712.SZ,-1.4634390292525936,0.5515138270648603,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1018,中泰证券,600918.SH,申万宏源,000166.SZ,-0.46150607091831136,0.8993119698495977,-3.8092091249999998,-3.0216450000000004,-2.6507125,False
1019,中泰证券,600918.SH,天风证券,601162.SH,-1.0234564343030985,0.7446132655199188,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1020,中泰证券,600918.SH,招商证券,600999.SH,-2.808523099327276,0.05706658003531232,-3.9240193847656246,-3.0684982031250003,-2.67389265625,False
1021,中泰证券,600918.SH,太平洋,601099.SH,-0.9558622692667271,0.7690203784175722,-3.8092091249999998,-3.0216450000000004,-2.6507125,False
1022,中泰证券,600918.SH,华安证券,600909.SH,-1.002159796061898,0.7524757503156112,-3.8092091249999998,-3.0216450000000004,-2.6507125,False
1023,中泰证券,600918.SH,国投资本,600061.SH,-1.2802791598351324,0.6381456391882001,-3.7883858816542486,-3.013097747543462,-2.6463967573696143,False
1024,中泰证券,600918.SH,国元证券,000728.SZ,-1.215004197007966,0.6671082117278216,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1025,中泰证券,600918.SH,东方财富,300059.SZ,-2.057748549136136,0.2618398091969271,-3.6790595944893187,-2.9678817237279103,-2.6231583472057074,False
1026,中泰证券,600918.SH,山西证券,002500.SZ,-1.5944727456533165,0.4863694331555428,-3.9240193847656246,-3.0684982031250003,-2.67389265625,False
1027,中泰证券,600918.SH,中国银河,601881.SH,-1.2712169217601565,0.642235604038444,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1028,中泰证券,600918.SH,中信建投,601066.SH,-3.499915027685505,0.007989276598699125,-3.8092091249999998,-3.0216450000000004,-2.6507125,True
1029,中泰证券,600918.SH,国盛金控,002670.SZ,-0.6096929542805504,0.8687767398809016,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1030,中泰证券,600918.SH,东吴证券,601555.SH,-1.1287341242350408,0.70347812776012,-3.7529275211638033,-2.998499866852963,-2.6389669754253307,False
1031,中泰证券,600918.SH,华泰证券,601688.SH,-1.8841880190949267,0.3395357334839877,-3.6790595944893187,-2.9678817237279103,-2.6231583472057074,False
1032,中泰证券,600918.SH,西部证券,002673.SZ,-1.1958861527628983,0.675362876749781,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1033,中泰证券,600918.SH,第一创业,002797.SZ,-1.0643464243832026,0.729078773711928,-3.8092091249999998,-3.0216450000000004,-2.6507125,False
1034,中泰证券,600918.SH,浙商证券,601878.SH,-1.900865679137548,0.33165397758262055,-3.8092091249999998,-3.0216450000000004,-2.6507125,False
1035,华西证券,002926.SZ,红塔证券,601236.SH,-3.8379146824572343,0.002542367903469593,-3.4568881317725864,-2.8732185133016057,-2.5729936189738876,True
1036,华西证券,002926.SZ,中信证券,600030.SH,-1.468339252605896,0.5491113040393876,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
1037,华西证券,002926.SZ,财通证券,601108.SH,-2.4366084975826534,0.13166933031492284,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
1038,华西证券,002926.SZ,光大证券,601788.SH,-1.4665568747261561,0.5499855763508923,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
1039,华西证券,002926.SZ,长江证券,000783.SZ,-2.704655458989529,0.0732361301377764,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1040,华西证券,002926.SZ,华林证券,002945.SZ,-3.8215062532293596,0.0026947853450991605,-3.448645946352023,-2.869602139060357,-2.5710650077160495,True
1041,华西证券,002926.SZ,海通证券,600837.SH,-1.7502932647509815,0.40540370182029334,-3.4441047380903007,-2.867605550172837,-2.570000704119326,False
1042,华西证券,002926.SZ,东北证券,000686.SZ,-2.6619710052716523,0.08085326977010082,-3.44407586647939,-2.867592847097137,-2.5699939338217668,False
1043,华西证券,002926.SZ,中原证券,601375.SH,-2.5266383816998834,0.10912670761544596,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1044,华西证券,002926.SZ,东兴证券,601198.SH,-3.347025724364323,0.012902897771676938,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,True
1045,华西证券,002926.SZ,南京证券,601990.SH,-1.4493437779542109,0.5584050709968281,-3.443849184997939,-2.8674931065091105,-2.569940776113236,False
1046,华西证券,002926.SZ,西南证券,600369.SH,-3.13046935348191,0.02437896193337839,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,True
1047,华西证券,002926.SZ,东方证券,600958.SH,-2.453739127625609,0.12713951165270004,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
1048,华西证券,002926.SZ,国信证券,002736.SZ,-1.7871568259517756,0.38685635687533243,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1049,华西证券,002926.SZ,哈投股份,600864.SH,-1.9548979205705044,0.30669195029177493,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
1050,华西证券,002926.SZ,华创阳安,600155.SH,-2.112758981256083,0.23941519758798485,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
1051,华西证券,002926.SZ,兴业证券,601377.SH,-3.712079729397039,0.0039464148642937725,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,True
1052,华西证券,002926.SZ,方正证券,601901.SH,-3.591146135298171,0.005932568162275895,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,True
1053,华西证券,002926.SZ,中银证券,601696.SH,-3.2392901832978165,0.017820116150540584,-3.502704609582561,-2.8931578098779522,-2.583636712914788,True
1054,华西证券,002926.SZ,国金证券,600109.SH,-1.2674571436719877,0.6439261369154742,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
1055,华西证券,002926.SZ,国海证券,000750.SZ,-2.196577371919275,0.20749001785112475,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
1056,华西证券,002926.SZ,长城证券,002939.SZ,-2.3073812764601924,0.16959841330639308,-3.446205926287236,-2.8685297226414734,-2.570493298011322,False
1057,华西证券,002926.SZ,中泰证券,600918.SH,-1.3174210905957722,0.6211649367407021,-3.769732625845229,-3.005425537190083,-2.6425009917355373,False
1058,华西证券,002926.SZ,广发证券,000776.SZ,-3.307845498054761,0.014531402169808314,-3.4438213751870337,-2.867480869596464,-2.5699342544006987,True
1059,华西证券,002926.SZ,哈高科,600095.SH,-1.2027973852604277,0.6723911912253687,-3.4440471158221206,-2.867580197120949,-2.5699871918402777,False
1060,华西证券,002926.SZ,华鑫股份,600621.SH,-0.8007680389341469,0.8188963578964186,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1061,华西证券,002926.SZ,国泰君安,601211.SH,-2.806086079200241,0.057409660181320356,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
1062,华西证券,002926.SZ,锦龙股份,000712.SZ,-1.8173793332240082,0.3718681098121952,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
1063,华西证券,002926.SZ,申万宏源,000166.SZ,-2.428840480462992,0.1337612801143912,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1064,华西证券,002926.SZ,天风证券,601162.SH,-1.0934590082280595,0.7176733155383439,-3.446129402876608,-2.8684960761128346,-2.570475362616382,False
1065,华西证券,002926.SZ,招商证券,600999.SH,-0.6592700594822702,0.8570193904793654,-3.4439899743408136,-2.8675550551408353,-2.569973792117904,False
1066,华西证券,002926.SZ,太平洋,601099.SH,-3.311436336633163,0.014374945479099748,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,True
1067,华西证券,002926.SZ,华安证券,600909.SH,-2.969144520257545,0.037878121448410886,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,True
1068,华西证券,002926.SZ,国投资本,600061.SH,-2.0868504294134733,0.24983487748252786,-3.443905150512834,-2.867517732199813,-2.569953900520778,False
1069,华西证券,002926.SZ,国元证券,000728.SZ,-1.9093701080153778,0.32766603688731466,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
1070,华西证券,002926.SZ,东方财富,300059.SZ,-1.2894871093976348,0.6339681443206868,-3.4438213751870337,-2.867480869596464,-2.5699342544006987,False
1071,华西证券,002926.SZ,山西证券,002500.SZ,-1.8828886853509212,0.34015313099277467,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
1072,华西证券,002926.SZ,中国银河,601881.SH,-2.034454143342792,0.2716734040343589,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1073,华西证券,002926.SZ,中信建投,601066.SH,-0.10639148871533734,0.948798183574947,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
1074,华西证券,002926.SZ,国盛金控,002670.SZ,-0.9151608308378615,0.7829387471432128,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
1075,华西证券,002926.SZ,东吴证券,601555.SH,-1.932670980208368,0.3168511290105751,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
1076,华西证券,002926.SZ,华泰证券,601688.SH,-2.414568838891073,0.13766661131618968,-3.443849184997939,-2.8674931065091105,-2.569940776113236,False
1077,华西证券,002926.SZ,西部证券,002673.SZ,-1.3252038519098317,0.6175641030372302,-3.4437112724287253,-2.8674324209387345,-2.569908433637385,False
1078,华西证券,002926.SZ,第一创业,002797.SZ,-2.851004344018149,0.05134939330508789,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
1079,华西证券,002926.SZ,浙商证券,601878.SH,-0.8755701071491336,0.795911049395883,-3.443905150512834,-2.867517732199813,-2.569953900520778,False
1080,广发证券,000776.SZ,红塔证券,601236.SH,-3.369844151241642,0.012030857796755397,-3.4568881317725864,-2.8732185133016057,-2.5729936189738876,True
1081,广发证券,000776.SZ,中信证券,600030.SH,-0.9147608769901189,0.7830725915888873,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
1082,广发证券,000776.SZ,财通证券,601108.SH,-2.6221005648930977,0.08851501381833021,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
1083,广发证券,000776.SZ,光大证券,601788.SH,-0.36215541778055277,0.9162283015043442,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
1084,广发证券,000776.SZ,长江证券,000783.SZ,-2.7903325475941116,0.059668019249222166,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
1085,广发证券,000776.SZ,华林证券,002945.SZ,-3.607118255143456,0.005626391153170429,-3.448645946352023,-2.869602139060357,-2.5710650077160495,True
1086,广发证券,000776.SZ,海通证券,600837.SH,-1.4614558942484408,0.552485161462809,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
1087,广发证券,000776.SZ,东北证券,000686.SZ,-2.4472126076672684,0.12885179424803372,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
1088,广发证券,000776.SZ,中原证券,601375.SH,-3.588020752601767,0.00599421856142632,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,True
1089,广发证券,000776.SZ,东兴证券,601198.SH,-3.5085437818752707,0.007770363721064867,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,True
1090,广发证券,000776.SZ,南京证券,601990.SH,-1.4824816412894177,0.5421589374227921,-3.443849184997939,-2.8674931065091105,-2.569940776113236,False
1091,广发证券,000776.SZ,西南证券,600369.SH,-3.7477731345228955,0.00348921558025644,-3.4438213751870337,-2.867480869596464,-2.5699342544006987,True
1092,广发证券,000776.SZ,东方证券,600958.SH,-2.939032238700188,0.04099372297718699,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,True
1093,广发证券,000776.SZ,国信证券,002736.SZ,-1.8326947451059938,0.3643546742631534,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
1094,广发证券,000776.SZ,哈投股份,600864.SH,-2.6221024469137793,0.08851463935549247,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
1095,广发证券,000776.SZ,华创阳安,600155.SH,-1.8794484369673166,0.34179011181452523,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
1096,广发证券,000776.SZ,兴业证券,601377.SH,-2.9095245437928705,0.04425158042203001,-3.4437112724287253,-2.8674324209387345,-2.569908433637385,True
1097,广发证券,000776.SZ,方正证券,601901.SH,-3.582034687224096,0.006113921564838618,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,True
1098,广发证券,000776.SZ,中银证券,601696.SH,-3.302080727457924,0.014785721723796495,-3.502704609582561,-2.8931578098779522,-2.583636712914788,True
